district,address,Latitude,Longitude,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Jing'an,太和坊33弄25号,31.21278,121.56217,8000,1,2,1,0,70,0,detached lane house,residential,1,1,1,1,0,0,0,0,4
Jing'an,北京西路605弄10号,31.21278,121.56217,8000,1,1,1,0,45,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,衡山路300弄5号,31.21278,121.56217,8000,1,1,1,0,60,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,合肥路620号,31.21278,121.56217,8000,1,2,1,1,65,0,attached lane house,residential,0,1,0,0,0,0,0,1,2
Jing'an,延安中路913弄29号,31.21278,121.56217,8000,1,1,1,0,45,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,延安中路877弄6号,31.21278,121.56217,8000,1,1,1,0,40,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,重庆南路205弄40号,31.21278,121.56217,8000,1,1,1,0,70,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Jing'an,延安中路613弄29号,31.21278,121.56217,8000,1,1,1,0,45,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,愚园路1355弄23号,31.21278,121.56217,8000,1,1,1,0,50,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,巨鹿路786弄7号,31.21278,121.56217,8000,1,1,1,1,30,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Jing'an,长乐路637弄12号,31.21278,121.56217,8000,1,1,1,0,60,0,detached lane house,multi-use,1,1,1,0,1,0,0,0,4
Xuhui,永嘉路39弄,31.21278,121.56217,8000,1,1,1,0,50,0,detached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,安福路191弄21号,31.21278,121.56217,8000,1,1,1,0,50,0,detached lane house,multi-use,0,1,0,1,0,0,0,0,2
Xuhui,襄阳北路100号,31.21278,121.56217,8000,1,1,1,0,40,0,attached lane house,multi-use,0,0,0,0,1,1,0,0,2
Jing'an,陕西北路119弄88号,31.24863,121.47429,8000,1,1,1,0,75,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,华山路413号,31.217892,121.445386,8000,1,1,1,0,45,0,public housing,residential,0,1,1,0,0,0,0,1,3
Xuhui,零陵路57号,31.21278,121.56217,8000,2,1,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Changning,万航渡路564号,31.21278,121.56217,8000,1,1,1,1,60,0,detached lane house,residential,1,1,1,1,0,0,0,0,4
Minhang,虹桥路2222弄94号,31.21278,121.56217,8000,2,1,1,0,65,0,public housing,residential,1,1,1,1,1,0,0,0,5
Jing'an,华山路413号,31.217892,121.445386,8000,1,1,1,0,45,0,public housing,residential,0,1,0,0,0,0,0,0,1
Changning,江苏路186弄,31.21278,121.56217,8000,1,1,1,0,50,0,public housing,residential,0,0,0,0,1,0,0,0,1
Changning,江苏路256弄,31.21278,121.56217,8000,1,1,1,0,65,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,淮海中路899弄42号,31.21278,121.56217,8000,1,1,1,0,50,0,detached lane house,multi-use,1,1,1,1,0,1,0,0,5
Xuhui,瑞金一路121弄36号,31.21278,121.56217,8000,1,1,1,0,45,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Jing'an,石门一路49弄,31.21278,121.56217,8000,2,2,1,0,60,0,attached lane house,residential,0,1,0,1,1,0,0,0,3
Xuhui,泰安路120弄,31.21278,121.56217,8000,1,0,0,0,25,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,余姚路487弄15号,31.21278,121.56217,8000,2,1,1,0,60,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,瑞金二路129弄97号,31.21278,121.56217,8000,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,建国西路316弄8号,31.21278,121.56217,8000,1,1,1,0,50,0,attached lane house,multi-use,1,1,0,1,1,0,0,0,4
Huangpu,江西中路34弄,31.21278,121.56217,8000,1,1,1,0,30,0,attached lane house,residential,0,1,0,1,1,0,0,0,3
Jing'an,万航渡路239弄21号,31.21278,121.56217,8000,1,1,1,0,35,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,乌鲁木齐南路396弄11号,31.20167,121.44938,8000,1,1,1,1,40,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Jing'an,南京西路1213弄82号,31.21278,121.56217,8000,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,泰安路36号,31.21278,121.56217,8000,1,1,1,0,55,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,淮海中路1412弄19号,31.21278,121.56217,8000,1,1,1,0,55,0,detached lane house,residential,1,1,0,1,1,0,1,0,5
Jing'an,胶州路293弄4号,31.21278,121.56217,8000,1,1,1,0,53,0,attached lane house,residential,1,1,1,0,1,0,0,0,4
Huangpu,淮海中路584弄5号,31.21278,121.56217,8000,2,2,1,0,50,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Pudong,浦电路331弄21号,31.21278,121.56217,8000,1,1,1,0,45,0,public housing,residential,0,1,1,1,1,0,0,0,4
Huangpu,瑞金二路348弄,31.21278,121.56217,8100,1,1,1,0,25,0,detached lane house,multi-use,0,1,1,0,0,0,0,0,2
Pudong,南泉北路316号,31.21278,121.56217,8200,2,1,1,0,62,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Jing'an,长宁路209弄,31.21278,121.56217,8200,1,1,1,0,45,0,public housing,residential,0,1,0,1,0,0,0,1,3
Jing'an,巨鹿路244弄25号,31.21278,121.56217,8200,2,2,1,0,65,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,南京西路5号,31.21278,121.56217,8200,1,2,1,1,80,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,医学院路54弄8号,31.21278,121.56217,8200,2,1,1,0,76,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,武夷路772弄2号,31.21278,121.56217,8200,2,1,1,0,60,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,延平路237弄20号,31.21278,121.56217,8200,1,1,1,0,50,0,public housing,residential,1,1,1,1,1,0,0,1,6
Huangpu,淮海中路567弄1号,31.218124,121.462857,8200,2,1,1,0,80,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Changning,延安西路1264弄5号,31.214392,121.4313,8200,2,1,1,0,51,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,乌鲁木齐中路261弄5号,31.21607,121.44443,8200,1,1,1,0,45,0,public housing,residential,1,0,0,0,1,0,1,0,3
Xuhui,虹桥路693弄,31.21278,121.56217,8200,2,0,1,0,48,0,public housing,residential,0,0,0,0,1,1,0,0,2
Changning,长宁路396弄89号,31.21278,121.56217,8200,1,2,1,0,55,0,public housing,residential,1,1,1,0,0,0,0,0,3
Changning,定西路420弄2号,31.21813,121.42128,8200,1,1,1,0,50,0,public housing,multi-use,1,1,1,0,1,0,0,0,4
Jing'an,延安中路930弄43号,31.21278,121.56217,8200,1,1,1,0,60,0,detached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,斜土路2590弄11号,31.21278,121.56217,8200,2,1,1,0,55,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,宛平南路485弄1号,31.191066,121.446871,8200,2,2,1,0,65,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,愚园路611弄,31.21278,121.56217,8200,1,1,1,0,60,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,斜土路1480弄86号,31.21278,121.56217,8200,2,1,1,0,65,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,常熟路228弄1号,31.21278,121.56217,8300,1,2,1,0,60,0,public housing,multi-use,0,1,1,0,0,0,0,0,2
Jing'an,康定路万春街2号,31.21278,121.56217,8300,1,1,1,0,55,0,public housing,residential,1,1,0,1,0,0,0,0,3
Jing'an,富民路255弄7号,31.21278,121.56217,8300,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,乌鲁木齐中路276弄,31.21278,121.56217,8300,1,1,1,0,45,0,public housing,residential,1,0,0,0,1,1,0,0,3
Xuhui,永嘉路291弄49号,31.21278,121.56217,8300,1,1,1,0,60,0,detached lane house,residential,0,1,1,0,0,0,0,0,2
Changning,长宁路396弄55号,31.21278,121.56217,8300,2,1,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Changning,凯旋路118弄118号,31.21278,121.56217,8300,2,1,1,0,60,0,public housing,residential,1,1,1,0,1,0,0,0,4
Jing'an,北京西路605弄30号,31.21278,121.56217,8300,1,1,1,0,50,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Changning,华阳路217号,31.21278,121.56217,8400,1,1,1,0,48,0,public housing,residential,0,1,0,0,0,0,0,0,1
Changning,定西路399号,31.21813,121.42128,8400,1,1,1,0,50,0,public housing,multi-use,1,1,1,0,1,0,0,0,4
Huangpu,淮海中路899弄14号,31.21278,121.56217,8499,2,0,1,1,75,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,中漕路38弄13号,31.21278,121.56217,8500,3,1,3,0,70,0,public housing,residential,1,1,0,1,1,0,1,0,5
Xuhui,永嘉路277弄路2号,31.21278,121.56217,8500,1,1,1,0,33,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Jing'an,南京西路1081弄61号,31.21278,121.56217,8500,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,常德路587弄8号,31.21278,121.56217,8500,1,1,1,1,70,0,attached lane house,residential,0,1,1,1,1,0,0,0,4
Huangpu,瑞金二路24号,31.21278,121.56217,8500,1,1,1,0,65,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Jing'an,北京西路1110弄,31.21278,121.56217,8500,1,1,1,0,70,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,武康路8弄,31.21278,121.56217,8500,1,0,1,0,50,0,public housing,multi-use,0,0,0,0,1,0,0,0,1
Changning,江苏路78弄49号,31.21278,121.56217,8500,1,1,1,1,50,0,attached lane house,residential,0,1,0,0,0,0,0,1,2
Xuhui,田林十二村39号,31.21278,121.56217,8500,1,1,1,0,60,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Jing'an,康定路418弄6号,31.21278,121.56217,8500,1,2,2,1,60,0,attached lane house,multi-use,1,1,0,1,0,0,0,0,3
Huangpu,瑞金一路118弄,31.21278,121.56217,8500,1,1,1,0,40,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,永康路142弄22号,31.21278,121.56217,8500,1,2,1,0,52,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Jing'an,延安中路877弄6号,31.21278,121.56217,8500,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,复兴西路65弄,31.21278,121.56217,8500,1,1,1,0,50,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,宛平南路431弄2号,31.21278,121.56217,8500,2,1,1,0,60,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,永嘉路19弄4号,31.20525693,121.4495566,8500,1,1,1,1,60,0,attached lane house,residential,0,1,0,0,0,1,0,0,2
Xuhui,五原路252弄15号,31.21278,121.56217,8500,1,2,1,0,65,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,乌鲁木齐中路243号,31.21607,121.44443,8500,1,1,1,0,45,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,嘉善路236弄2号,31.21278,121.56217,8500,1,1,1,0,50,0,attached lane house,residential,1,1,0,0,0,0,1,0,3
Changning,新华路393弄71号,31.21278,121.56217,8500,1,1,1,0,76,0,attached lane house,residential,1,1,1,1,0,0,0,0,4
Xuhui,复兴中路1232弄9号,31.21278,121.56217,8500,1,1,1,0,60,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,南昌路196弄4号,31.21278,121.56217,8500,1,1,1,0,60,0,attached lane house,multi-use,1,1,1,1,1,0,0,0,5
Xuhui,高安路9弄,31.21278,121.56217,8500,1,1,1,0,55,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,肇嘉浜路193弄,31.21278,121.56217,8500,1,1,1,0,55,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,番禺路800弄6号,31.21278,121.56217,8500,1,1,1,0,50,0,public housing,residential,0,1,0,1,1,0,0,0,3
Xuhui,五原路252弄14号,31.21278,121.56217,8500,1,1,1,0,50,0,attached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,建国西路316弄38号,31.21278,121.56217,8500,1,1,1,0,60,0,attached lane house,multi-use,1,1,0,0,1,1,0,0,4
Xuhui,瑞金二路70弄30号,31.21278,121.56217,8500,1,1,1,0,50,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,长乐路169弄69号,31.21278,121.56217,8500,1,1,1,0,40,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,常德路954弄2号,31.21278,121.56217,8500,2,1,1,0,60,0,public housing,residential,0,1,0,0,1,0,0,0,2
Huangpu,瑞金二路40弄,31.21278,121.56217,8500,1,1,1,0,40,0,public housing,residential,0,0,0,0,0,1,0,0,1
Jing'an,巨鹿路861弄4楼,31.21278,121.56217,8500,1,0,1,0,40,0,detached lane house,residential,0,1,0,0,0,1,0,0,2
Jing'an,愚园路361弄愚谷邨,31.21278,121.56217,8500,1,0,1,0,45,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,太原路63弄85号,31.21278,121.56217,8500,1,1,1,0,60,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Changning,安西路260弄1号,31.21278,121.56217,8500,1,1,1,0,45,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,新乐路59号,31.21278,121.56217,8500,1,2,1,0,70,0,detached lane house,multi-use,0,1,1,0,0,0,0,0,2
Pudong,潍坊路335弄2支弄17号,31.21278,121.56217,8500,2,1,1,0,70,0,public housing,multi-use,1,1,1,1,1,0,1,0,6
Huangpu,淡水路356弄,31.21278,121.56217,8500,1,1,2,0,65,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Huangpu,雁荡路55弄,31.21278,121.56217,8500,2,1,1,0,66,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,陕西北路119弄3号,31.24185713,121.4426885,8500,1,1,1,0,40,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,襄阳南路452弄149号,31.21278,121.56217,8500,2,1,1,0,45,0,public housing,residential,0,1,0,1,0,0,0,0,2
Huangpu,威海路12弄16号,31.21278,121.56217,8500,2,2,1,0,55,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,乌鲁木齐中路148弄4号,31.21607,121.44443,8500,1,1,1,0,50,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,淮海中路613弄60号,31.21278,121.56217,8500,1,1,1,0,50,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,永嘉路356弄12号,31.21278,121.56217,8500,1,2,1,0,50,0,public housing,residential,1,1,0,0,0,0,0,0,2
Huangpu,雁荡路56弄26号,31.21278,121.56217,8500,1,1,1,0,45,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,淮海中路613弄30号,31.21278,121.56217,8500,1,1,1,0,50,0,detached lane house,multi-use,0,1,0,1,0,1,0,0,3
Xuhui,长乐路169弄69号,31.21278,121.56217,8500,1,1,1,0,40,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,乌鲁木齐中路270弄,31.21278,121.56217,8500,1,0,1,0,40,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Jing'an,陕西北路119弄21号,31.24863,121.47429,8500,1,1,1,1,65,0,detached lane house,residential,0,1,0,0,0,0,0,1,2
Huangpu,淮海中路593弄5号,31.21278,121.56217,8500,2,1,1,0,50,0,detached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,襄阳南路100弄98号,31.21278,121.56217,8500,1,1,1,0,1,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Xuhui,五原路84弄4号,31.21278,121.56217,8500,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,0,0,0,0,0
Huangpu,淮海中路833弄13号,31.21278,121.56217,8500,1,2,1,0,45,0,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Huangpu,绍兴路96弄10号,31.21278,121.56217,8500,1,1,1,1,40,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,中山西路1788弄2号,31.180736,121.429627,8500,2,1,1,0,80,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,新闸路1124弄19号,31.21278,121.56217,8500,2,1,1,0,80,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,建国西路354弄15号,31.21278,121.56217,8500,1,1,1,0,65,0,public housing,residential,0,1,0,0,1,0,0,0,2
Xuhui,绍兴路36弄,31.21278,121.56217,8500,1,1,1,0,65,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,绍兴路36弄9号,31.21278,121.56217,8500,1,2,1,0,70,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,武康路391弄3号,31.21278,121.56217,8500,1,0,1,0,30,0,detached lane house,multi-use,1,1,0,0,0,0,0,0,2
Xuhui,龙华路3166弄3号,31.21278,121.56217,8500,1,2,1,0,70,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,龙华路3166弄31号,31.21278,121.56217,8500,1,2,1,0,72,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,建国西路655号,31.21278,121.56217,8500,1,0,1,0,40,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Changning,武夷路207弄,31.21278,121.56217,8500,1,1,1,0,55,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Changning,番禺路180弄,31.21278,121.56217,8500,2,1,1,0,50,0,public housing,residential,0,0,1,0,0,0,0,0,1
Xuhui,华山路847弄1号,31.20384124,121.4350169,8500,1,0,1,0,25,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,永嘉路277弄2号,31.21278,121.56217,8500,1,1,1,0,50,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Xuhui,太原路50弄1号,31.20695,121.455515,8500,1,2,1,0,65,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Changning,虹桥路1115弄71号,31.21278,121.56217,8500,2,1,1,0,68,0,public housing,multi-use,0,1,1,0,1,0,0,0,3
Jing'an,新闸路1316弄,31.21278,121.56217,8500,1,1,1,0,50,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Changning,愚园路1407弄18号,31.21278,121.56217,8500,1,1,1,0,68,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,武康路391弄2号,31.20735,121.43803,8500,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Baoshan,乾溪路51弄18号,31.21278,121.56217,8500,4,1,2,0,120,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,复兴西路30弄,31.21278,121.56217,8600,1,1,1,0,60,0,detached lane house,residential,0,0,0,0,0,1,0,0,1
Xuhui,法华镇路751弄8号,31.21278,121.56217,8600,2,1,1,0,56,0,public housing,residential,0,1,1,1,0,0,0,0,3
Jing'an,巨鹿路391弄,31.21278,121.56217,8600,1,1,1,1,60,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,康平路95弄1号,31.21278,121.56217,8600,1,1,1,0,40,0,public housing,residential,0,1,1,1,0,0,0,0,3
Changning,延安西路1264弄10号,31.211412,121.426612,8600,2,2,1,0,70,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,华山路413号,31.217892,121.445386,8600,1,1,1,0,45,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,延安中路504号,31.21278,121.56217,8600,1,2,1,1,50,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,武定路78弄,31.21278,121.56217,8600,1,1,15,0,50,0,attached lane house,residential,1,1,0,0,1,0,1,0,4
Jing'an,华山路413号,31.217892,121.445386,8600,1,1,1,0,40,0,public housing,residential,1,1,1,1,1,1,0,0,6
Xuhui,延庆路54弄,31.21278,121.56217,8600,1,1,1,1,60,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,延安西路613弄29号,31.21278,121.56217,8700,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,肇嘉浜路669弄4号,31.21278,121.56217,8700,1,1,1,0,52,0,public housing,residential,0,0,0,0,1,1,0,0,2
Jing'an,常德路587弄10号,31.21278,121.56217,8800,1,2,1,0,55,0,attached lane house,residential,1,1,1,0,0,1,0,0,4
Jing'an,南京西路168号,31.21278,121.56217,8800,1,0,1,0,39,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Huangpu,长乐路434弄28号,31.21278,121.56217,8800,1,1,1,0,50,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,安福路223号,31.21278,121.56217,8800,1,1,1,0,40,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,复兴中路1363弄1号,31.215738,121.471985,8800,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,瑞金二路24号,31.21278,121.56217,8800,1,1,1,0,65,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Huangpu,瑞金二路24号,31.21278,121.56217,8800,1,1,1,0,65,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Xuhui,太原路233弄233号,31.21278,121.56217,8800,1,1,1,0,50,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,茶陵路75弄6号,31.21278,121.56217,8800,2,1,1,0,68,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Changning,江苏路502弄14号,31.21278,121.56217,8800,1,2,1,0,70,0,public housing,residential,1,1,1,0,1,1,0,0,5
Changning,玉屏南路110弄6号,31.21278,121.56217,8800,2,1,1,0,68,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,巨鹿路391弄6号,31.21278,121.56217,8800,1,1,1,1,60,0,attached lane house,multi-use,1,1,0,0,1,1,0,0,4
Xuhui,华亭路31弄4号,31.21278,121.56217,8800,1,2,1,0,45,0,detached lane house,multi-use,1,0,0,0,0,0,1,0,2
Xuhui,衡山路696弄7号,31.21278,121.56217,8800,1,1,1,0,50,0,public housing,multi-use,0,1,0,0,1,0,1,0,3
Xuhui,襄阳南路176弄,31.21278,121.56217,8800,1,1,1,0,37,0,detached lane house,residential,1,1,0,0,0,0,1,0,3
Huangpu,淮海中路668弄,31.21278,121.56217,8800,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Pudong,潍坊七村749号,31.21278,121.56217,8800,1,1,1,0,49,0,public housing,multi-use,0,1,1,1,1,0,0,0,4
Xuhui,永嘉路356弄2号,31.21278,121.56217,8800,1,1,1,0,45,0,public housing,residential,1,1,1,0,1,0,0,1,5
Xuhui,建国西路695弄6号,31.21278,121.56217,8800,1,1,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,重庆南路179弄10号,31.21278,121.56217,8800,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,汉口路429弄1号,31.21278,121.56217,8800,2,0,1,0,55,0,public housing,residential,0,1,0,0,0,0,0,0,1
Changning,玉屏南路560弄7号,31.21278,121.56217,8800,2,1,1,0,70,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,永嘉路525号,31.21278,121.56217,8800,1,2,1,0,60,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,愚园路608弄,31.21278,121.56217,8800,1,1,1,0,60,0,attached lane house,residential,1,1,1,1,0,0,0,0,4
Changning,长宁路209弄13号,31.21278,121.56217,8800,2,1,1,0,60,0,public housing,residential,0,1,0,0,0,0,0,1,2
Changning,法华镇路660弄15号,31.21278,121.56217,8800,2,1,1,0,60,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,延安中路877弄21号,31.21278,121.56217,8800,1,1,1,0,70,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,嘉善140弄10号,31.21278,121.56217,8800,1,2,1,0,60,0,attached lane house,multi-use,1,0,0,0,0,0,1,0,2
Xuhui,延庆路12号,31.21278,121.56217,8800,1,1,1,0,48,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,延庆路123弄12号,31.21278,121.56217,8800,1,1,1,0,38,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,天平路179弄,31.21278,121.56217,8800,1,1,1,0,45,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Changning,武夷路9号,31.21278,121.56217,8800,1,2,1,0,45,0,detached lane house,residential,0,1,0,1,1,0,0,0,3
Xuhui,永康路142弄23号,31.21278,121.56217,8800,1,2,1,1,60,0,detached lane house,multi-use,1,1,1,0,1,0,1,0,5
Xuhui,永康路109弄,31.21278,121.56217,8800,1,2,1,0,65,0,attached lane house,multi-use,0,1,0,0,0,0,0,1,2
Jing'an,康定东路3弄,31.21278,121.56217,8900,1,1,1,0,60,0,attached lane house,residential,1,0,0,0,0,0,1,0,2
